time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2024-08-07 09:17:00,57370.03,57316.24,57343.64,13.98,801569.72,57359.6,direct,
2024-08-07 09:18:00,57376.84,57346.81,57359.6,12.36,709170.01,57364.06,direct,
2024-08-07 09:19:00,57451.86,57359.52,57364.06,14.21,816068.04,57449.13,direct,
2024-08-07 09:20:00,57505.14,57449.13,57449.13,22.89,1315860.73,57500.15,direct,
2024-08-07 09:21:00,57571.95,57475.49,57500.15,77.85,4477737.12,57475.49,direct,
2024-08-07 09:22:00,57521.66,57462.96,57475.49,29.48,1695256.05,57517.37,direct,
2024-08-07 09:23:00,57517.51,57451.99,57517.37,21.5,1235269.21,57469.38,direct,
2024-08-07 09:24:00,57512.67,57465.66,57469.38,20.86,1199395.25,57512.49,direct,
2024-08-07 09:25:00,57551.06,57494.43,57512.49,21.21,1220076.27,57534.1,direct,
2024-08-07 09:26:00,57572.67,57534.09,57534.1,27.53,1584856.08,57565.09,direct,
2024-08-07 09:27:00,57577.58,57535.27,57565.09,17.77,1022623.69,57575.96,direct,
2024-08-07 09:28:00,57599.94,57544.14,57575.96,23.69,1364159.21,57552.35,direct,
2024-08-07 09:29:00,57552.7,57474.04,57552.35,13.34,767236.11,57480.07,direct,
2024-08-07 09:30:00,57480.07,57422.49,57480.07,16.23,932327.09,57451.32,direct,
2024-08-07 09:31:00,57476.93,57444.84,57451.32,21.27,1222308.07,57469.84,direct,
2024-08-07 09:32:00,57505.9,57468.09,57469.84,12.76,733668.82,57503.92,direct,
2024-08-07 09:33:00,57573.4,57499.92,57503.92,22.37,1286876.54,57552.75,direct,
2024-08-07 09:34:00,57554.77,57489.77,57552.75,16.72,961586.72,57499.52,direct,
2024-08-07 09:35:00,57538.57,57495.92,57499.52,10.41,598814.32,57531.64,direct,
2024-08-07 09:36:00,57568.67,57518.84,57531.64,19.78,1138078.46,57546.18,direct,
2024-08-07 09:37:00,57592.2,57536.92,57546.18,24.14,1390293.83,57546.49,direct,
2024-08-07 09:38:00,57579.13,57543.35,57546.49,10.19,586358.14,57556.04,direct,
2024-08-07 09:39:00,57607.65,57555.11,57556.04,25.42,1463826.05,57582.34,direct,
2024-08-07 09:40:00,57649.69,57580.64,57582.34,18.13,1044754.5,57645.08,direct,
2024-08-07 09:41:00,57683.48,57581.56,57645.08,36.42,2099106.08,57598.34,direct,
2024-08-07 09:42:00,57603.16,57543.55,57598.34,15.81,910115.47,57563.37,direct,
2024-08-07 09:43:00,57589.39,57544.23,57563.37,21.95,1263555.85,57554.74,direct,
2024-08-07 09:44:00,57589.9,57554.74,57554.74,10.9,627352.84,57562.92,direct,
2024-08-07 09:45:00,57588.08,57538.59,57562.92,14.77,850482.7,57563.18,direct,
2024-08-07 09:46:00,57567.2,57484.21,57563.18,22.34,1284596.55,57490.03,direct,
2024-08-07 09:47:00,57531.12,57476.74,57490.03,14.34,824740.08,57519.72,direct,
2024-08-07 09:48:00,57542.16,57508.7,57519.72,13.25,762383.8,57542.16,direct,
2024-08-07 09:49:00,57578.06,57517.79,57542.16,15.47,890242.06,57517.79,direct,
2024-08-07 09:50:00,57555.53,57506.75,57517.79,18.55,1066898.18,57543.8,direct,
2024-08-07 09:51:00,57555.2,57504.11,57543.8,13.81,794714.11,57508.12,direct,
2024-08-07 09:52:00,57528.57,57489.44,57508.12,11.93,686287.77,57492.94,direct,
2024-08-07 09:53:00,57517.6,57489.24,57492.94,10.15,583497.81,57504.65,direct,
2024-08-07 09:54:00,57517.48,57485.09,57504.65,16.26,934779.12,57499.69,direct,
2024-08-07 09:55:00,57499.82,57450.19,57499.69,14.23,817670.07,57456.13,direct,
2024-08-07 09:56:00,57486.23,57391.12,57456.13,40.17,2306386.0,57391.12,direct,
2024-08-07 09:57:00,57409.98,57368.72,57391.12,28.9,1658762.79,57407.29,direct,
2024-08-07 09:58:00,57413.62,57380.05,57407.29,19.14,1098296.43,57386.78,direct,
2024-08-07 09:59:00,57401.76,57367.8,57386.78,33.64,1930686.26,57386.41,direct,
2024-08-07 10:00:00,57409.62,57381.68,57386.41,31.84,1827321.99,57389.99,direct,
2024-08-07 10:01:00,57403.5,57384.47,57389.99,10.32,592190.64,57384.47,direct,
2024-08-07 10:02:00,57384.47,57335.05,57384.47,16.44,943157.66,57349.23,direct,
2024-08-07 10:03:00,57381.56,57330.37,57349.23,22.51,1290807.03,57330.45,direct,
2024-08-07 10:04:00,57350.84,57302.84,57330.45,20.56,1178889.1,57311.16,direct,
2024-08-07 10:05:00,57362.33,57295.86,57311.16,25.74,1476182.3,57350.46,direct,
2024-08-07 10:06:00,57392.81,57349.6,57350.46,11.05,634304.4,57372.79,direct,
2024-08-07 10:07:00,57434.97,57359.73,57372.79,17.5,1004373.01,57434.35,direct,
2024-08-07 10:08:00,57437.58,57386.77,57434.35,11.9,683159.07,57386.77,direct,
2024-08-07 10:09:00,57444.7,57386.77,57386.77,7.97,457642.38,57443.92,direct,
2024-08-07 10:10:00,57532.73,57443.57,57443.92,23.64,1359641.89,57495.63,direct,
2024-08-07 10:11:00,57529.49,57492.14,57495.63,29.44,1692806.91,57501.56,direct,
2024-08-07 10:12:00,57507.01,57477.04,57501.56,21.03,1208972.18,57499.91,direct,
2024-08-07 10:13:00,57518.47,57473.17,57499.91,18.16,1043891.93,57504.67,direct,
2024-08-07 10:14:00,57504.67,57467.41,57504.67,11.19,642971.93,57479.76,direct,
2024-08-07 10:15:00,57492.96,57477.89,57479.76,12.03,691609.75,57487.2,direct,
2024-08-07 10:16:00,57487.2,57447.75,57487.2,12.48,717191.0,57447.75,direct,
2024-08-07 10:17:00,57535.64,57447.74,57447.75,16.76,963571.63,57525.8,direct,
2024-08-07 10:18:00,57568.69,57502.27,57525.8,31.41,1806877.91,57561.43,direct,
2024-08-07 10:19:00,57567.76,57520.64,57561.43,13.53,778647.83,57540.7,direct,
2024-08-07 10:20:00,57549.9,57527.2,57540.7,5.739,330203.67,57530.3,direct,
2024-08-07 10:21:00,57531.15,57497.33,57530.3,20.12,1157544.57,57497.33,direct,
2024-08-07 10:22:00,57509.74,57449.79,57497.33,15.14,870174.91,57482.91,direct,
2024-08-07 10:23:00,57516.07,57479.88,57482.91,15.18,872874.18,57510.49,direct,
2024-08-07 10:24:00,57537.88,57510.12,57510.49,12.26,705266.21,57518.62,direct,
2024-08-07 10:25:00,57541.64,57515.36,57518.62,17.89,1029098.58,57532.4,direct,
2024-08-07 10:26:00,57576.4,57527.3,57532.4,14.48,833208.43,57553.32,direct,
2024-08-07 10:27:00,57570.7,57533.35,57553.32,18.26,1050599.79,57559.35,direct,
2024-08-07 10:28:00,57585.97,57549.46,57559.35,12.71,731447.92,57569.58,direct,
2024-08-07 10:29:00,57578.32,57554.35,57569.58,11.41,656834.39,57565.57,direct,
2024-08-07 10:30:00,57606.03,57560.6,57565.57,11.79,678671.33,57596.87,direct,
2024-08-07 10:31:00,57596.87,57555.72,57596.87,20.71,1193432.56,57575.77,direct,
2024-08-07 10:32:00,57614.92,57566.45,57575.77,9.491,546586.87,57606.67,direct,
2024-08-07 10:33:00,57672.18,57603.22,57606.67,19.1,1100798.52,57667.51,direct,
2024-08-07 10:34:00,57753.96,57665.59,57667.51,50.13,2892730.5,57690.4,direct,
2024-08-07 10:35:00,57691.47,57638.13,57690.4,21.84,1259268.9,57646.38,direct,
2024-08-07 10:36:00,57665.17,57613.16,57646.38,19.84,1143407.56,57616.0,direct,
2024-08-07 10:37:00,57620.14,57539.11,57616.0,32.33,1861848.22,57555.26,direct,
2024-08-07 10:38:00,57557.82,57503.28,57555.26,18.01,1035777.72,57513.91,direct,
2024-08-07 10:39:00,57552.08,57488.1,57513.91,12.96,745488.37,57551.34,direct,
2024-08-07 10:40:00,57561.75,57530.37,57551.34,13.26,762883.35,57551.82,direct,
2024-08-07 10:41:00,57553.8,57475.63,57551.82,10.47,602008.56,57485.25,direct,
2024-08-07 10:42:00,57500.42,57454.2,57485.25,11.95,686662.03,57454.2,direct,
2024-08-07 10:43:00,57488.13,57452.5,57454.2,7.158,411398.57,57478.68,direct,
2024-08-07 10:44:00,57478.96,57448.45,57478.68,9.101,522872.95,57453.91,direct,
2024-08-07 10:45:00,57504.43,57443.42,57453.91,15.31,880040.33,57498.41,direct,
2024-08-07 10:46:00,57506.54,57469.43,57498.41,10.07,578568.58,57476.4,direct,
2024-08-07 10:47:00,57523.98,57475.34,57476.4,16.67,958795.2,57517.45,direct,
2024-08-07 10:48:00,57521.48,57502.68,57517.45,57.56,3310617.21,57513.74,direct,
2024-08-07 10:49:00,57544.26,57491.41,57513.74,44.83,2578600.24,57544.26,direct,
2024-08-07 10:50:00,57544.7,57511.75,57544.26,16.32,938689.2,57511.98,direct,
2024-08-07 10:51:00,57511.98,57465.34,57511.98,9.793,562953.06,57465.83,direct,
2024-08-07 10:52:00,57472.42,57437.33,57465.83,36.74,2111073.24,57470.22,direct,
2024-08-07 10:53:00,57505.49,57467.2,57470.22,9.984,573953.74,57501.49,direct,
2024-08-07 10:54:00,57530.57,57501.49,57501.49,8.406,483511.66,57520.89,direct,
2024-08-07 10:55:00,57537.16,57449.85,57520.89,15.34,882166.24,57450.39,direct,
2024-08-07 10:56:00,57465.82,57424.76,57450.39,26.21,1505427.27,57428.93,direct,
2024-08-07 10:57:00,57431.77,57396.34,57428.93,17.62,1011541.35,57415.21,direct,
2024-08-07 10:58:00,57433.05,57360.55,57415.21,33.21,1906243.0,57360.55,direct,
2024-08-07 10:59:00,57396.24,57358.35,57360.55,22.34,1281886.79,57368.31,direct,
2024-08-07 11:00:00,57409.26,57363.51,57368.31,12.64,725318.42,57395.28,direct,
2024-08-07 11:01:00,57402.39,57358.06,57395.28,7.254,416238.45,57365.94,direct,
2024-08-07 11:02:00,57366.56,57311.42,57365.94,20.29,1163505.78,57336.6,direct,
2024-08-07 11:03:00,57336.6,57304.08,57336.6,13.75,788324.46,57306.98,direct,
2024-08-07 11:04:00,57310.82,57243.03,57306.98,32.52,1862413.7,57264.83,direct,
2024-08-07 11:05:00,57304.97,57264.38,57264.83,41.74,2391184.42,57287.69,direct,
2024-08-07 11:06:00,57321.8,57270.91,57287.69,36.93,2115869.57,57275.24,direct,
2024-08-07 11:07:00,57275.24,57201.79,57275.24,50.91,2913702.61,57237.86,direct,
2024-08-07 11:08:00,57237.86,57168.58,57237.86,61.34,3509801.52,57222.22,direct,
2024-08-07 11:09:00,57340.46,57219.85,57222.22,22.95,1314813.19,57296.62,direct,
2024-08-07 11:10:00,57338.53,57293.38,57296.62,12.64,724322.79,57310.66,direct,
2024-08-07 11:11:00,57312.83,57238.0,57310.66,11.92,682571.27,57291.81,direct,
2024-08-07 11:12:00,57369.91,57291.5,57291.81,61.32,3516264.97,57344.46,direct,
2024-08-07 11:13:00,57348.43,57319.46,57344.46,58.1,3330515.32,57336.44,direct,
2024-08-07 11:14:00,57367.78,57333.58,57336.44,27.45,1574255.1,57358.84,direct,
2024-08-07 11:15:00,57369.37,57336.71,57358.84,12.18,698607.43,57341.71,direct,
2024-08-07 11:16:00,57342.38,57309.97,57341.71,30.57,1752127.63,57334.57,direct,
2024-08-07 11:17:00,57351.52,57327.27,57334.57,10.8,619017.4,57351.19,direct,
2024-08-07 11:18:00,57353.87,57308.23,57351.19,13.27,760720.61,57316.02,direct,
2024-08-07 11:19:00,57320.03,57268.38,57316.02,14.9,853829.81,57268.38,direct,
2024-08-07 11:20:00,57334.78,57227.46,57268.38,82.04,4700073.04,57282.58,direct,
2024-08-07 11:21:00,57346.24,57282.58,57282.58,12.68,726883.3,57346.24,direct,
2024-08-07 11:22:00,57356.26,57305.0,57346.24,22.28,1277143.88,57311.63,direct,
2024-08-07 11:23:00,57316.15,57237.75,57311.63,33.4,1913517.49,57251.14,direct,
2024-08-07 11:24:00,57260.12,57201.92,57251.14,14.44,826613.63,57201.92,direct,
2024-08-07 11:25:00,57255.26,57193.11,57201.92,18.01,1030794.02,57242.49,direct,
2024-08-07 11:26:00,57243.03,57184.99,57242.49,25.46,1456385.92,57187.98,direct,
2024-08-07 11:27:00,57197.99,57170.31,57187.98,11.99,685899.35,57170.31,direct,
2024-08-07 11:28:00,57201.19,57167.19,57170.31,15.78,902449.71,57186.58,direct,
2024-08-07 11:29:00,57186.62,57141.71,57186.58,22.97,1313662.07,57162.0,direct,
2024-08-07 11:30:00,57209.64,57133.63,57162.0,13.2,754513.45,57205.58,direct,
2024-08-07 11:31:00,57219.3,57184.08,57205.58,13.04,746146.14,57194.43,direct,
2024-08-07 11:32:00,57207.72,57168.49,57194.43,12.48,713890.44,57168.49,direct,
2024-08-07 11:33:00,57198.82,57155.26,57168.49,7.449,425856.9,57180.58,direct,
2024-08-07 11:34:00,57195.91,57162.51,57180.58,12.03,687928.62,57192.75,direct,
2024-08-07 11:35:00,57205.37,57159.75,57192.75,16.2,926477.67,57164.49,direct,
2024-08-07 11:36:00,57170.7,57131.8,57164.49,13.64,779840.05,57131.8,direct,
2024-08-07 11:37:00,57170.24,57120.92,57131.8,13.81,788942.66,57166.69,direct,
2024-08-07 11:38:00,57166.69,57109.24,57166.69,15.45,882749.55,57109.24,direct,
2024-08-07 11:39:00,57126.62,57089.27,57109.24,11.93,681118.86,57089.81,direct,
2024-08-07 11:40:00,57093.93,57031.9,57089.81,33.99,1939907.94,57034.28,direct,
2024-08-07 11:41:00,57042.41,56929.33,57034.28,76.12,4337361.25,56931.39,direct,
2024-08-07 11:42:00,56986.48,56917.39,56931.39,39.13,2228679.09,56950.92,direct,
2024-08-07 11:43:00,56997.07,56943.07,56950.92,14.35,817655.41,56988.94,direct,
2024-08-07 11:44:00,57008.29,56970.76,56988.94,14.65,834767.28,56989.95,direct,
2024-08-07 11:45:00,57054.05,56962.91,56989.95,36.95,2106521.4,57025.66,direct,
2024-08-07 11:46:00,57043.36,57008.05,57025.66,16.79,957134.47,57023.13,direct,
2024-08-07 11:47:00,57038.06,56952.78,57023.13,15.93,907743.71,56967.36,direct,
2024-08-07 11:48:00,56968.17,56929.93,56967.36,19.43,1106297.48,56950.18,direct,
2024-08-07 11:49:00,56950.18,56913.52,56950.18,43.49,2475759.7,56913.84,direct,
2024-08-07 11:50:00,56992.66,56913.27,56913.84,63.75,3630657.95,56965.75,direct,
2024-08-07 11:51:00,57072.44,56956.36,56965.75,88.7,5056583.86,57070.52,direct,
2024-08-07 11:52:00,57071.48,57028.99,57070.52,9.834,560933.78,57039.04,direct,
2024-08-07 11:53:00,57103.08,57036.81,57039.04,15.59,889689.92,57099.62,direct,
2024-08-07 11:54:00,57113.91,57083.71,57099.62,17.9,1022126.82,57089.32,direct,
2024-08-07 11:55:00,57091.34,57053.77,57089.32,11.76,671204.55,57056.46,direct,
2024-08-07 11:56:00,57058.65,57021.26,57056.46,10.08,574791.46,57023.56,direct,
2024-08-07 11:57:00,57025.42,56994.49,57023.56,12.03,685890.59,56999.38,direct,
2024-08-07 11:58:00,57034.48,56991.5,56999.38,19.31,1100808.43,57022.26,direct,
2024-08-07 11:59:00,57022.26,56961.67,57022.26,26.21,1493661.27,56997.94,direct,
2024-08-07 12:00:00,57070.4,56997.94,56997.94,19.57,1116118.26,57056.91,direct,
2024-08-07 12:01:00,57088.83,56987.2,57056.91,29.44,1679477.2,56987.55,direct,
2024-08-07 12:02:00,57014.11,56944.83,56987.55,36.83,2098423.56,56972.99,direct,
2024-08-07 12:03:00,56993.23,56939.19,56972.99,46.85,2669707.45,56958.55,direct,
2024-08-07 12:04:00,56966.49,56925.3,56958.55,16.8,956884.92,56933.21,direct,
2024-08-07 12:05:00,56933.21,56878.19,56933.21,27.64,1572770.54,56879.17,direct,
2024-08-07 12:06:00,56966.15,56879.17,56879.17,12.77,726778.3,56966.15,direct,
2024-08-07 12:07:00,56988.18,56946.82,56966.15,20.1,1145388.16,56955.43,direct,
2024-08-07 12:08:00,56960.8,56917.52,56955.43,40.77,2320906.82,56927.42,direct,
2024-08-07 12:09:00,56934.7,56888.06,56927.42,22.41,1275307.68,56919.07,direct,
2024-08-07 12:10:00,57000.47,56919.07,56919.07,13.75,783033.61,57000.47,direct,
2024-08-07 12:11:00,57006.85,56929.38,57000.47,16.28,927046.28,56952.57,direct,
2024-08-07 12:12:00,56957.3,56895.71,56952.57,13.75,782770.76,56895.71,direct,
2024-08-07 12:13:00,56903.95,56858.27,56895.71,27.64,1572176.94,56881.0,direct,
2024-08-07 12:14:00,56996.0,56877.1,56881.0,17.77,1012014.81,56995.07,direct,
2024-08-07 12:15:00,57023.2,56978.38,56995.07,19.74,1125400.7,57019.51,direct,
2024-08-07 12:16:00,57144.91,57013.56,57019.51,30.93,1765871.58,57137.04,direct,
2024-08-07 12:17:00,57229.55,57137.04,57137.04,36.31,2076942.27,57209.29,direct,
2024-08-07 12:18:00,57351.66,57208.06,57209.29,43.43,2488745.92,57307.22,direct,
2024-08-07 12:19:00,57347.3,57273.56,57307.22,16.14,924744.71,57317.93,direct,
2024-08-07 12:20:00,57349.25,57297.17,57317.93,21.46,1229855.28,57329.38,direct,
2024-08-07 12:21:00,57329.38,57244.47,57329.38,21.3,1219521.97,57250.34,direct,
2024-08-07 12:22:00,57251.18,57142.65,57250.34,21.58,1233687.06,57143.63,direct,
2024-08-07 12:23:00,57143.77,57091.0,57143.63,19.51,1114308.46,57100.11,direct,
2024-08-07 12:24:00,57102.13,57044.46,57100.11,20.37,1162678.08,57069.96,direct,
2024-08-07 12:25:00,57106.44,57037.46,57069.96,30.07,1715728.8,57106.44,direct,
2024-08-07 12:26:00,57220.13,57090.01,57106.44,20.84,1190601.58,57213.69,direct,
2024-08-07 12:27:00,57215.34,57175.92,57213.69,15.25,872195.88,57202.85,direct,
2024-08-07 12:28:00,57203.49,57142.41,57202.85,17.75,1014577.47,57188.93,direct,
2024-08-07 12:29:00,57195.96,57157.61,57188.93,11.64,665419.08,57163.35,direct,
2024-08-07 12:30:00,57254.33,57163.35,57163.35,25.19,1441146.06,57251.82,direct,
2024-08-07 12:31:00,57301.0,57225.97,57251.82,15.6,892995.38,57255.29,direct,
2024-08-07 12:32:00,57304.0,57245.41,57255.29,12.98,743304.65,57275.49,direct,
2024-08-07 12:33:00,57278.85,57209.34,57275.49,20.36,1165293.51,57216.67,direct,
2024-08-07 12:34:00,57272.44,57208.37,57216.67,15.51,887861.16,57245.43,direct,
2024-08-07 12:35:00,57246.06,57140.44,57245.43,21.73,1242587.92,57140.44,direct,
2024-08-07 12:36:00,57164.34,57081.1,57140.44,24.87,1420958.28,57129.55,direct,
2024-08-07 12:37:00,57183.69,57129.55,57129.55,16.79,959493.0,57170.79,direct,
2024-08-07 12:38:00,57214.4,57164.17,57170.79,15.67,896091.95,57214.4,direct,
2024-08-07 12:39:00,57216.05,57141.17,57214.4,22.13,1265146.94,57141.71,direct,
2024-08-07 12:40:00,57142.33,57056.88,57141.71,20.64,1178528.82,57067.89,direct,
2024-08-07 12:41:00,57070.05,57025.69,57067.89,29.06,1657906.1,57046.14,direct,
2024-08-07 12:42:00,57114.01,57046.13,57046.14,11.97,683521.39,57091.25,direct,
2024-08-07 12:43:00,57099.84,57079.39,57091.25,7.541,430587.16,57085.19,direct,
2024-08-07 12:44:00,57122.33,57084.0,57085.19,42.27,2412910.48,57113.44,direct,
2024-08-07 12:45:00,57117.88,57091.91,57113.44,19.43,1109606.05,57091.91,direct,
2024-08-07 12:46:00,57173.11,57080.32,57091.91,30.01,1714399.42,57170.93,direct,
2024-08-07 12:47:00,57224.54,57170.93,57170.93,16.9,966794.54,57176.13,direct,
2024-08-07 12:48:00,57177.5,57148.36,57176.13,12.53,716155.35,57158.87,direct,
2024-08-07 12:49:00,57187.89,57136.58,57158.87,7.607,434770.23,57187.14,direct,
2024-08-07 12:50:00,57207.27,57160.28,57187.14,15.5,886474.46,57163.82,direct,
2024-08-07 12:51:00,57194.14,57156.05,57163.82,9.668,552755.95,57174.33,direct,
2024-08-07 12:52:00,57239.69,57169.94,57174.33,27.27,1560137.89,57234.66,direct,
2024-08-07 12:53:00,57286.13,57229.57,57234.66,27.6,1580085.48,57251.74,direct,
2024-08-07 12:54:00,57282.35,57239.88,57251.74,13.59,778333.24,57276.57,direct,
2024-08-07 12:55:00,57309.56,57271.3,57276.57,11.18,640789.01,57309.56,direct,
2024-08-07 12:56:00,57349.39,57307.03,57309.56,19.85,1137889.62,57337.96,direct,
2024-08-07 12:57:00,57363.01,57328.39,57337.96,19.0,1089332.96,57340.38,direct,
2024-08-07 12:58:00,57356.29,57302.65,57340.38,14.65,839577.01,57310.08,direct,
2024-08-07 12:59:00,57339.97,57285.34,57310.08,13.56,777155.33,57331.87,direct,
2024-08-07 13:00:00,57392.79,57305.82,57331.87,65.46,3754340.59,57392.79,direct,
2024-08-07 13:01:00,57470.42,57389.47,57392.79,42.31,2430437.85,57456.37,direct,
2024-08-07 13:02:00,57456.37,57349.62,57456.37,17.81,1021750.37,57360.5,direct,
2024-08-07 13:03:00,57360.5,57241.52,57360.5,36.53,2092074.49,57250.12,direct,
2024-08-07 13:04:00,57297.06,57231.56,57250.12,12.38,708729.46,57285.91,direct,
2024-08-07 13:05:00,57300.42,57209.79,57285.91,27.24,1560182.23,57211.77,direct,
2024-08-07 13:06:00,57221.82,57195.48,57211.77,20.15,1152465.67,57215.72,direct,
2024-08-07 13:07:00,57266.14,57210.1,57215.72,12.95,741144.79,57258.6,direct,
2024-08-07 13:08:00,57294.02,57253.89,57258.6,10.14,580866.28,57253.89,direct,
2024-08-07 13:09:00,57255.75,57182.68,57253.89,22.3,1275844.34,57226.1,direct,
2024-08-07 13:10:00,57267.62,57211.02,57226.1,19.26,1102747.02,57261.71,direct,
2024-08-07 13:11:00,57264.43,57199.49,57261.71,13.66,781689.12,57216.58,direct,
2024-08-07 13:12:00,57223.3,57142.34,57216.58,16.69,954514.48,57157.89,direct,
2024-08-07 13:13:00,57163.74,57097.21,57157.89,17.41,994284.68,57098.76,direct,
2024-08-07 13:14:00,57154.52,57091.05,57098.76,17.05,974093.44,57150.2,direct,
2024-08-07 13:15:00,57198.91,57145.99,57150.2,18.37,1050053.26,57150.83,direct,
2024-08-07 13:16:00,57197.13,57150.67,57150.83,17.38,993699.73,57172.08,direct,
2024-08-07 13:17:00,57208.86,57102.06,57172.08,20.51,1172212.49,57107.13,direct,
2024-08-07 13:18:00,57109.2,57053.21,57107.13,34.39,1963004.78,57072.14,direct,
2024-08-07 13:19:00,57080.6,57042.47,57072.14,16.52,942357.68,57057.32,direct,
2024-08-07 13:20:00,57110.05,57044.8,57057.32,9.931,566983.31,57103.75,direct,
2024-08-07 13:21:00,57163.01,57102.81,57103.75,13.68,781585.84,57158.97,direct,
2024-08-07 13:22:00,57181.07,57121.42,57158.97,15.48,884519.21,57146.43,direct,
2024-08-07 13:23:00,57155.02,57128.73,57146.43,9.419,538180.22,57145.56,direct,
2024-08-07 13:24:00,57166.16,57142.78,57145.56,7.848,448546.11,57162.09,direct,
2024-08-07 13:25:00,57220.24,57158.17,57162.09,16.92,967801.48,57216.97,direct,
2024-08-07 13:26:00,57225.06,57206.61,57216.97,8.287,474138.43,57207.8,direct,
2024-08-07 13:27:00,57208.69,57156.01,57207.8,12.77,730326.18,57164.38,direct,
2024-08-07 13:28:00,57209.22,57160.21,57164.38,13.2,754692.83,57207.08,direct,
2024-08-07 13:29:00,57269.09,57205.77,57207.08,28.15,1611474.04,57265.81,direct,
2024-08-07 13:30:00,57287.74,57208.59,57265.81,33.69,1928635.84,57287.74,direct,
2024-08-07 13:31:00,57420.7,57268.7,57287.74,42.57,2442465.42,57399.21,direct,
2024-08-07 13:32:00,57477.33,57336.66,57399.21,36.41,2090468.25,57339.89,direct,
2024-08-07 13:33:00,57413.64,57320.57,57339.89,29.71,1704020.6,57370.91,direct,
2024-08-07 13:34:00,57390.07,57316.42,57370.91,27.99,1605012.8,57390.07,direct,
2024-08-07 13:35:00,57468.33,57390.07,57390.07,22.4,1286196.23,57451.11,direct,
2024-08-07 13:36:00,57485.82,57435.75,57451.11,27.91,1603797.09,57465.64,direct,
2024-08-07 13:37:00,57512.32,57439.8,57465.64,26.55,1526067.8,57508.27,direct,
2024-08-07 13:38:00,57509.78,57419.66,57508.27,24.04,1380663.99,57441.83,direct,
2024-08-07 13:39:00,57480.31,57398.79,57441.83,23.92,1374361.32,57398.79,direct,
2024-08-07 13:40:00,57398.79,57220.15,57398.79,32.56,1864182.08,57226.03,direct,
2024-08-07 13:41:00,57232.19,57104.32,57226.03,40.21,2299215.61,57211.82,direct,
2024-08-07 13:42:00,57211.86,57094.74,57211.82,26.55,1516994.96,57094.76,direct,
2024-08-07 13:43:00,57167.65,57094.75,57094.76,27.47,1569213.4,57162.98,direct,
2024-08-07 13:44:00,57192.38,57149.49,57162.98,12.45,711853.37,57152.08,direct,
2024-08-07 13:45:00,57175.39,57096.72,57152.08,22.85,1305897.69,57174.43,direct,
2024-08-07 13:46:00,57174.43,57024.77,57174.43,35.38,2019537.45,57024.77,direct,
2024-08-07 13:47:00,57036.56,56905.44,57024.77,116.96,6664622.41,56910.0,direct,
2024-08-07 13:48:00,56988.39,56876.81,56910.0,46.31,2636533.13,56944.52,direct,
2024-08-07 13:49:00,57022.53,56944.52,56944.52,19.14,1090742.19,56985.71,direct,
2024-08-07 13:50:00,57090.81,56980.13,56985.71,38.59,2201461.83,57017.99,direct,
2024-08-07 13:51:00,57034.03,56863.43,57017.99,36.3,2066905.41,56866.96,direct,
2024-08-07 13:52:00,56885.07,56810.22,56866.96,54.8,3114734.13,56880.57,direct,
2024-08-07 13:53:00,56880.6,56793.01,56880.57,27.65,1571111.83,56807.54,direct,
2024-08-07 13:54:00,56845.81,56784.69,56807.54,35.66,2025797.92,56840.97,direct,
2024-08-07 13:55:00,56855.64,56749.82,56840.97,30.75,1746715.07,56780.93,direct,
2024-08-07 13:56:00,56860.42,56780.93,56780.93,43.17,2452301.57,56838.97,direct,
2024-08-07 13:57:00,56914.87,56832.06,56838.97,41.82,2379210.55,56838.2,direct,
2024-08-07 13:58:00,56843.77,56754.82,56838.2,40.97,2326479.64,56788.54,direct,
2024-08-07 13:59:00,56870.81,56766.44,56788.54,27.39,1555794.47,56866.07,direct,
2024-08-07 14:00:00,56939.34,56862.25,56866.07,37.81,2151364.68,56902.68,direct,
2024-08-07 14:01:00,57013.14,56898.18,56902.68,40.12,2285606.43,56973.51,direct,
2024-08-07 14:02:00,57020.39,56929.38,56973.51,35.91,2045612.9,56932.13,direct,
2024-08-07 14:03:00,56932.13,56735.59,56932.13,63.36,3599408.76,56760.3,direct,
2024-08-07 14:04:00,56786.67,56696.31,56760.3,94.4,5356150.29,56698.61,direct,
2024-08-07 14:05:00,56701.64,56619.39,56698.61,80.88,4581308.93,56659.71,direct,
2024-08-07 14:06:00,56724.99,56615.71,56659.71,44.8,2538709.92,56678.42,direct,
2024-08-07 14:07:00,56729.15,56673.31,56678.42,24.54,1391285.1,56691.76,direct,
2024-08-07 14:08:00,56709.8,56640.56,56691.76,18.57,1052215.91,56649.93,direct,
2024-08-07 14:09:00,56684.11,56591.02,56649.93,84.88,4805256.38,56604.7,direct,
2024-08-07 14:10:00,56716.91,56595.6,56604.7,127.94,7246287.42,56706.6,direct,
2024-08-07 14:11:00,56747.24,56662.99,56706.6,39.03,2213354.06,56664.71,direct,
2024-08-07 14:12:00,56775.91,56659.92,56664.71,30.54,1733090.61,56759.08,direct,
2024-08-07 14:13:00,56782.7,56699.68,56759.08,33.56,1904289.83,56773.58,direct,
2024-08-07 14:14:00,56815.29,56705.7,56773.58,40.7,2309940.66,56731.87,direct,
2024-08-07 14:15:00,56785.11,56700.99,56731.87,26.84,1523311.55,56754.28,direct,
